county,town,village,office,number,candidates,votes
臺南市,永康區,正強里,881,3,蔡英文/賴清德,611
臺南市,永康區,正強里,882,1,宋楚瑜/余湘,36
臺南市,永康區,正強里,882,2,韓國瑜/張善政,228
臺南市,永康區,正強里,882,3,蔡英文/賴清德,742
臺南市,永康區,正強里,883,1,宋楚瑜/余湘,41
臺南市,永康區,正強里,883,2,韓國瑜/張善政,283
臺南市,永康區,正強里,883,3,蔡英文/賴清德,607
臺南市,永康區,正強里,884,1,宋楚瑜/余湘,41
臺南市,永康區,正強里,884,2,韓國瑜/張善政,312
臺南市,永康區,正強里,884,3,蔡英文/賴清德,575
臺南市,永康區,永康里,864,1,宋楚瑜/余湘,41
臺南市,永康區,永康里,864,2,韓國瑜/張善政,309
臺南市,永康區,永康里,864,3,蔡英文/賴清德,698
臺南市,永康區,永康里,865,1,宋楚瑜/余湘,31
臺南市,永康區,永康里,865,2,韓國瑜/張善政,300
臺南市,永康區,永康里,865,3,蔡英文/賴清德,654
臺南市,永康區,永康里,866,1,宋楚瑜/余湘,22
臺南市,永康區,永康里,866,2,韓國瑜/張善政,308
臺南市,永康區,永康里,866,3,蔡英文/賴清德,695
臺南市,永康區,永康里,867,1,宋楚瑜/余湘,46
臺南市,永康區,永康里,867,2,韓國瑜/張善政,294
臺南市,永康區,永康里,867,3,蔡英文/賴清德,607
臺南市,永康區,永康里,868,1,宋楚瑜/余湘,26
臺南市,永康區,永康里,868,2,韓國瑜/張善政,208
臺南市,永康區,永康里,868,3,蔡英文/賴清德,493
臺南市,永康區,永康里,869,1,宋楚瑜/余湘,45
臺南市,永康區,永康里,869,2,韓國瑜/張善政,308
臺南市,永康區,永康里,869,3,蔡英文/賴清德,707
臺南市,永康區,永明里,928,1,宋楚瑜/余湘,52
臺南市,永康區,永明里,928,2,韓國瑜/張善政,356
臺南市,永康區,永明里,928,3,蔡英文/賴清德,743
臺南市,永康區,永明里,929,1,宋楚瑜/余湘,45
臺南市,永康區,永明里,929,2,韓國瑜/張善政,316
臺南市,永康區,永明里,929,3,蔡英文/賴清德,657
臺南市,永康區,永明里,930,1,宋楚瑜/余湘,47
臺南市,永康區,永明里,930,2,韓國瑜/張善政,344
臺南市,永康區,永明里,930,3,蔡英文/賴清德,754
臺南市,永康區,烏竹里,933,1,宋楚瑜/余湘,51
臺南市,永康區,烏竹里,933,2,韓國瑜/張善政,259
臺南市,永康區,烏竹里,933,3,蔡英文/賴清德,706
臺南市,永康區,烏竹里,934,1,宋楚瑜/余湘,39
臺南市,永康區,烏竹里,934,2,韓國瑜/張善政,276
臺南市,永康區,烏竹里,934,3,蔡英文/賴清德,717
臺南市,永康區,王行里,931,1,宋楚瑜/余湘,38
臺南市,永康區,王行里,931,2,韓國瑜/張善政,203
臺南市,永康區,王行里,931,3,蔡英文/賴清德,730
臺南市,永康區,王行里,932,1,宋楚瑜/余湘,33
臺南市,永康區,王行里,932,2,韓國瑜/張善政,215
臺南市,永康區,王行里,932,3,蔡英文/賴清德,651
臺南市,永康區,甲頂里,918,1,宋楚瑜/余湘,40
臺南市,永康區,甲頂里,918,2,韓國瑜/張善政,209
臺南市,永康區,甲頂里,918,3,蔡英文/賴清德,431
臺南市,永康區,甲頂里,919,1,宋楚瑜/余湘,39
臺南市,永康區,甲頂里,919,2,韓國瑜/張善政,243
臺南市,永康區,甲頂里,919,3,蔡英文/賴清德,742
臺南市,永康區,神洲里,988,1,宋楚瑜/余湘,39
臺南市,永康區,神洲里,988,2,韓國瑜/張善政,366
臺南市,永康區,神洲里,988,3,蔡英文/賴清德,381
臺南市,永康區,網寮里,853,1,宋楚瑜/余湘,43
臺南市,永康區,網寮里,853,2,韓國瑜/張善政,264
臺南市,永康區,網寮里,853,3,蔡英文/賴清德,737
臺南市,永康區,網寮里,854,1,宋楚瑜/余湘,28
臺南市,永康區,網寮里,854,2,韓國瑜/張善政,298
臺南市,永康區,網寮里,854,3,蔡英文/賴清德,634
臺南市,永康區,網寮里,855,1,宋楚瑜/余湘,48
臺南市,永康區,網寮里,855,2,韓國瑜/張善政,281
臺南市,永康區,網寮里,855,3,蔡英文/賴清德,630
臺南市,永康區,網寮里,856,1,宋楚瑜/余湘,34
臺南市,永康區,網寮里,856,2,韓國瑜/張善政,287
臺南市,永康區,網寮里,856,3,蔡英文/賴清德,663
臺南市,永康區,網寮里,857,1,宋楚瑜/余湘,47
臺南市,永康區,網寮里,857,2,韓國瑜/張善政,308
臺南市,永康區,網寮里,857,3,蔡英文/賴清德,729
臺南市,永康區,蔦松里,902,1,宋楚瑜/余湘,25
臺南市,永康區,蔦松里,902,2,韓國瑜/張善政,169
臺南市,永康區,蔦松里,902,3,蔡英文/賴清德,467
臺南市,永康區,蔦松里,903,1,宋楚瑜/余湘,30
臺南市,永康區,蔦松里,903,2,韓國瑜/張善政,197
臺南市,永康區,蔦松里,903,3,蔡英文/賴清德,499
臺南市,永康區,西勢里,935,1,宋楚瑜/余湘,31
臺南市,永康區,西勢里,935,2,韓國瑜/張善政,262
臺南市,永康區,西勢里,935,3,蔡英文/賴清德,611
臺南市,永康區,西勢里,936,1,宋楚瑜/余湘,36
臺南市,永康區,西勢里,936,2,韓國瑜/張善政,247
臺南市,永康區,西勢里,936,3,蔡英文/賴清德,582
臺南市,永康區,西勢里,937,1,宋楚瑜/余湘,16
臺南市,永康區,西勢里,937,2,韓國瑜/張善政,244
臺南市,永康區,西勢里,937,3,蔡英文/賴清德,624
臺南市,永康區,西勢里,938,1,宋楚瑜/余湘,33
臺南市,永康區,西勢里,938,2,韓國瑜/張善政,235
臺南市,永康區,西勢里,938,3,蔡英文/賴清德,675
臺南市,永康區,西勢里,939,1,宋楚瑜/余湘,35
臺南市,永康區,西勢里,939,2,韓國瑜/張善政,224
臺南市,永康區,西勢里,939,3,蔡英文/賴清德,645
臺南市,永康區,西橋里,895,1,宋楚瑜/余湘,34
臺南市,永康區,西橋里,895,2,韓國瑜/張善政,199
臺南市,永康區,西橋里,895,3,蔡英文/賴清德,449
臺南市,永康區,西橋里,896,1,宋楚瑜/余湘,21
臺南市,永康區,西橋里,896,2,韓國瑜/張善政,242
臺南市,永康區,西橋里,896,3,蔡英文/賴清德,535
臺南市,永康區,西橋里,897,1,宋楚瑜/余湘,46
臺南市,永康區,西橋里,897,2,韓國瑜/張善政,233
臺南市,永康區,西橋里,897,3,蔡英文/賴清德,488
臺南市,永康區,西灣里,948,1,宋楚瑜/余湘,33
臺南市,永康區,西灣里,948,2,韓國瑜/張善政,188
臺南市,永康區,西灣里,948,3,蔡英文/賴清德,660
臺南市,永康區,西灣里,949,1,宋楚瑜/余湘,31
臺南市,永康區,西灣里,949,2,韓國瑜/張善政,221
臺南市,永康區,西灣里,949,3,蔡英文/賴清德,578
臺南市,永康區,西灣里,950,1,宋楚瑜/余湘,36
臺南市,永康區,西灣里,950,2,韓國瑜/張善政,280
臺南市,永康區,西灣里,950,3,蔡英文/賴清德,702
臺南市,永康區,西灣里,951,1,宋楚瑜/余湘,38
臺南市,永康區,西灣里,951,2,韓國瑜/張善政,216
臺南市,永康區,西灣里,951,3,蔡英文/賴清德,586
臺南市,永康區,西灣里,952,1,宋楚瑜/余湘,34
臺南市,永康區,西灣里,952,2,韓國瑜/張善政,280
臺南市,永康區,西灣里,952,3,蔡英文/賴清德,612
臺南市,永康區,西灣里,953,1,宋楚瑜/余湘,29
臺南市,永康區,西灣里,953,2,韓國瑜/張善政,255
臺南市,永康區,西灣里,953,3,蔡英文/賴清德,607
臺南市,永康區,龍埔里,876,1,宋楚瑜/余湘,30
臺南市,永康區,龍埔里,876,2,韓國瑜/張善政,216
臺南市,永康區,龍埔里,876,3,蔡英文/賴清德,533
臺南市,永康區,龍埔里,877,1,宋楚瑜/余湘,42
臺南市,永康區,龍埔里,877,2,韓國瑜/張善政,223
臺南市,永康區,龍埔里,877,3,蔡英文/賴清德,645
臺南市,永康區,龍埔里,878,1,宋楚瑜/余湘,39
臺南市,永康區,龍埔里,878,2,韓國瑜/張善政,225
臺南市,永康區,龍埔里,878,3,蔡英文/賴清德,668
臺南市,永康區,龍潭里,923,1,宋楚瑜/余湘,34
臺南市,永康區,龍潭里,923,2,韓國瑜/張善政,223
臺南市,永康區,龍潭里,923,3,蔡英文/賴清德,655
臺南市,永康區,龍潭里,924,1,宋楚瑜/余湘,33
臺南市,永康區,龍潭里,924,2,韓國瑜/張善政,222
臺南市,永康區,龍潭里,924,3,蔡英文/賴清德,664
臺南市,永康區,龍潭里,925,1,宋楚瑜/余湘,35
臺南市,永康區,龍潭里,925,2,韓國瑜/張善政,206
臺南市,永康區,龍潭里,925,3,蔡英文/賴清德,659
臺南市,永康區,龍潭里,926,1,宋楚瑜/余湘,28
臺南市,永康區,龍潭里,926,2,韓國瑜/張善政,252
臺南市,永康區,龍潭里,926,3,蔡英文/賴清德,662
臺南市,永康區,龍潭里,927,1,宋楚瑜/余湘,29
臺南市,永康區,龍潭里,927,2,韓國瑜/張善政,165
臺南市,永康區,龍潭里,927,3,蔡英文/賴清德,542
臺南市,玉井區,三和里,497,1,宋楚瑜/余湘,16
臺南市,玉井區,三和里,497,2,韓國瑜/張善政,224
臺南市,玉井區,三和里,497,3,蔡英文/賴清德,309
臺南市,玉井區,三埔里,496,1,宋楚瑜/余湘,11
臺南市,玉井區,三埔里,496,2,韓國瑜/張善政,123
臺南市,玉井區,三埔里,496,3,蔡英文/賴清德,201
臺南市,玉井區,中正里,491,1,宋楚瑜/余湘,20
臺南市,玉井區,中正里,491,2,韓國瑜/張善政,167
臺南市,玉井區,中正里,491,3,蔡英文/賴清德,225
臺南市,玉井區,中正里,492,1,宋楚瑜/余湘,12
臺南市,玉井區,中正里,492,2,韓國瑜/張善政,154
臺南市,玉井區,中正里,492,3,蔡英文/賴清德,237
臺南市,玉井區,層林里,500,1,宋楚瑜/余湘,8
臺南市,玉井區,層林里,500,2,韓國瑜/張善政,175
臺南市,玉井區,層林里,500,3,蔡英文/賴清德,232
臺南市,玉井區,望明里,498,1,宋楚瑜/余湘,12
臺南市,玉井區,望明里,498,2,韓國瑜/張善政,201
臺南市,玉井區,望明里,498,3,蔡英文/賴清德,245
臺南市,玉井區,望明里,499,1,宋楚瑜/余湘,22
臺南市,玉井區,望明里,499,2,韓國瑜/張善政,184
臺南市,玉井區,望明里,499,3,蔡英文/賴清德,307
臺南市,玉井區,沙田里,495,1,宋楚瑜/余湘,5
臺南市,玉井區,沙田里,495,2,韓國瑜/張善政,154
臺南市,玉井區,沙田里,495,3,蔡英文/賴清德,180
臺南市,玉井區,玉井里,486,1,宋楚瑜/余湘,37
臺南市,玉井區,玉井里,486,2,韓國瑜/張善政,380
臺南市,玉井區,玉井里,486,3,蔡英文/賴清德,441
臺南市,玉井區,玉田里,487,1,宋楚瑜/余湘,24
臺南市,玉井區,玉田里,487,2,韓國瑜/張善政,323
臺南市,玉井區,玉田里,487,3,蔡英文/賴清德,343
臺南市,玉井區,玉田里,488,1,宋楚瑜/余湘,23
臺南市,玉井區,玉田里,488,2,韓國瑜/張善政,234
臺南市,玉井區,玉田里,488,3,蔡英文/賴清德,337
臺南市,玉井區,玉田里,489,1,宋楚瑜/余湘,21
臺南市,玉井區,玉田里,489,2,韓國瑜/張善政,222
臺南市,玉井區,玉田里,489,3,蔡英文/賴清德,324
臺南市,玉井區,玉田里,490,1,宋楚瑜/余湘,18
臺南市,玉井區,玉田里,490,2,韓國瑜/張善政,293
臺南市,玉井區,玉田里,490,3,蔡英文/賴清德,352
臺南市,玉井區,竹圍里,493,1,宋楚瑜/余湘,20
臺南市,玉井區,竹圍里,493,2,韓國瑜/張善政,244
臺南市,玉井區,竹圍里,493,3,蔡英文/賴清德,352
臺南市,玉井區,竹圍里,494,1,宋楚瑜/余湘,2
臺南市,玉井區,竹圍里,494,2,韓國瑜/張善政,123
臺南市,玉井區,竹圍里,494,3,蔡英文/賴清德,205
臺南市,玉井區,豐里里,501,1,宋楚瑜/余湘,29
臺南市,玉井區,豐里里,501,2,韓國瑜/張善政,251
臺南市,玉井區,豐里里,501,3,蔡英文/賴清德,355
臺南市,白河區,仙草里,47,1,宋楚瑜/余湘,8
臺南市,白河區,仙草里,47,2,韓國瑜/張善政,124
臺南市,白河區,仙草里,47,3,蔡英文/賴清德,368
臺南市,白河區,仙草里,48,1,宋楚瑜/余湘,10
臺南市,白河區,仙草里,48,2,韓國瑜/張善政,134
臺南市,白河區,仙草里,48,3,蔡英文/賴清德,137
臺南市,白河區,內角里,59,1,宋楚瑜/余湘,10
臺南市,白河區,內角里,59,2,韓國瑜/張善政,122
臺南市,白河區,內角里,59,3,蔡英文/賴清德,355
臺南市,白河區,六溪里,44,1,宋楚瑜/余湘,7
臺南市,白河區,六溪里,44,2,韓國瑜/張善政,74
臺南市,白河區,六溪里,44,3,蔡英文/賴清德,224
臺南市,白河區,外角里,35,1,宋楚瑜/余湘,25
臺南市,白河區,外角里,35,2,韓國瑜/張善政,239
臺南市,白河區,外角里,35,3,蔡英文/賴清德,682
臺南市,白河區,大林里,42,1,宋楚瑜/余湘,9
臺南市,白河區,大林里,42,2,韓國瑜/張善政,70
臺南市,白河區,大林里,42,3,蔡英文/賴清德,298
臺南市,白河區,大竹里,51,1,宋楚瑜/余湘,24
臺南市,白河區,大竹里,51,2,韓國瑜/張善政,130
臺南市,白河區,大竹里,51,3,蔡英文/賴清德,340
臺南市,白河區,大竹里,52,1,宋楚瑜/余湘,11
臺南市,白河區,大竹里,52,2,韓國瑜/張善政,138
臺南市,白河區,大竹里,52,3,蔡英文/賴清德,303
臺南市,白河區,崁頭里,43,1,宋楚瑜/余湘,7
臺南市,白河區,崁頭里,43,2,韓國瑜/張善政,71
臺南市,白河區,崁頭里,43,3,蔡英文/賴清德,169
臺南市,白河區,崎內里,56,1,宋楚瑜/余湘,15
臺南市,白河區,崎內里,56,2,韓國瑜/張善政,176
臺南市,白河區,崎內里,56,3,蔡英文/賴清德,277
臺南市,白河區,庄內里,36,1,宋楚瑜/余湘,19
臺南市,白河區,庄內里,36,2,韓國瑜/張善政,131
臺南市,白河區,庄內里,36,3,蔡英文/賴清德,379
臺南市,白河區,庄內里,37,1,宋楚瑜/余湘,20
臺南市,白河區,庄內里,37,2,韓國瑜/張善政,156
臺南市,白河區,庄內里,37,3,蔡英文/賴清德,462
臺南市,白河區,廣蓮里,53,1,宋楚瑜/余湘,14
臺南市,白河區,廣蓮里,53,2,韓國瑜/張善政,111
臺南市,白河區,廣蓮里,53,3,蔡英文/賴清德,294
臺南市,白河區,廣蓮里,54,1,宋楚瑜/余湘,15
臺南市,白河區,廣蓮里,54,2,韓國瑜/張善政,149
臺南市,白河區,廣蓮里,54,3,蔡英文/賴清德,456
臺南市,白河區,昇安里,57,1,宋楚瑜/余湘,28
臺南市,白河區,昇安里,57,2,韓國瑜/張善政,238
臺南市,白河區,昇安里,57,3,蔡英文/賴清德,691
臺南市,白河區,永安里,32,1,宋楚瑜/余湘,14
臺南市,白河區,永安里,32,2,韓國瑜/張善政,163
臺南市,白河區,永安里,32,3,蔡英文/賴清德,458
臺南市,白河區,永安里,33,1,宋楚瑜/余湘,20
臺南市,白河區,永安里,33,2,韓國瑜/張善政,197
臺南市,白河區,永安里,33,3,蔡英文/賴清德,495
臺南市,白河區,永安里,34,1,宋楚瑜/余湘,23
臺南市,白河區,永安里,34,2,韓國瑜/張善政,244
臺南市,白河區,永安里,34,3,蔡英文/賴清德,542
臺南市,白河區,汴頭里,58,1,宋楚瑜/余湘,6
臺南市,白河區,汴頭里,58,2,韓國瑜/張善政,95
臺南市,白河區,汴頭里,58,3,蔡英文/賴清德,364
臺南市,白河區,河東里,39,1,宋楚瑜/余湘,16
臺南市,白河區,河東里,39,2,韓國瑜/張善政,153
臺南市,白河區,河東里,39,3,蔡英文/賴清德,362
臺南市,白河區,河東里,40,1,宋楚瑜/余湘,10
臺南市,白河區,河東里,40,2,韓國瑜/張善政,94
臺南市,白河區,河東里,40,3,蔡英文/賴清德,270
臺南市,白河區,白河里,30,1,宋楚瑜/余湘,23
臺南市,白河區,白河里,30,2,韓國瑜/張善政,233
臺南市,白河區,白河里,30,3,蔡英文/賴清德,565
臺南市,白河區,白河里,31,1,宋楚瑜/余湘,13
臺南市,白河區,白河里,31,2,韓國瑜/張善政,128
臺南市,白河區,白河里,31,3,蔡英文/賴清德,245
臺南市,白河區,秀祐里,38,1,宋楚瑜/余湘,25
臺南市,白河區,秀祐里,38,2,韓國瑜/張善政,158
臺南市,白河區,秀祐里,38,3,蔡英文/賴清德,437
臺南市,白河區,竹門里,55,1,宋楚瑜/余湘,22
臺南市,白河區,竹門里,55,2,韓國瑜/張善政,179
臺南市,白河區,竹門里,55,3,蔡英文/賴清德,390
臺南市,白河區,虎山里,41,1,宋楚瑜/余湘,4
臺南市,白河區,虎山里,41,2,韓國瑜/張善政,101
臺南市,白河區,虎山里,41,3,蔡英文/賴清德,192
臺南市,白河區,詔豐里,49,1,宋楚瑜/余湘,10
臺南市,白河區,詔豐里,49,2,韓國瑜/張善政,114
臺南市,白河區,詔豐里,49,3,蔡英文/賴清德,447
臺南市,白河區,詔豐里,50,1,宋楚瑜/余湘,15
臺南市,白河區,詔豐里,50,2,韓國瑜/張善政,199
臺南市,白河區,詔豐里,50,3,蔡英文/賴清德,567
臺南市,白河區,關嶺里,45,1,宋楚瑜/余湘,9
臺南市,白河區,關嶺里,45,2,韓國瑜/張善政,120
臺南市,白河區,關嶺里,45,3,蔡英文/賴清德,270
臺南市,白河區,關嶺里,46,1,宋楚瑜/余湘,2
臺南市,白河區,關嶺里,46,2,韓國瑜/張善政,96
臺南市,白河區,關嶺里,46,3,蔡英文/賴清德,158
臺南市,白河區,馬稠後里,60,1,宋楚瑜/余湘,16
臺南市,白河區,馬稠後里,60,2,韓國瑜/張善政,196
臺南市,白河區,馬稠後里,60,3,蔡英文/賴清德,362
臺南市,白河區,馬稠後里,61,1,宋楚瑜/余湘,4
臺南市,白河區,馬稠後里,61,2,韓國瑜/張善政,78
臺南市,白河區,馬稠後里,61,3,蔡英文/賴清德,272
臺南市,西港區,劉厝里,526,1,宋楚瑜/余湘,24
臺南市,西港區,劉厝里,526,2,韓國瑜/張善政,190
臺南市,西港區,劉厝里,526,3,蔡英文/賴清德,736
臺南市,西港區,南海里,517,1,宋楚瑜/余湘,33
臺南市,西港區,南海里,517,2,韓國瑜/張善政,251
臺南市,西港區,南海里,517,3,蔡英文/賴清德,919
臺南市,西港區,南海里,518,1,宋楚瑜/余湘,19
臺南市,西港區,南海里,518,2,韓國瑜/張善政,76
臺南市,西港區,南海里,518,3,蔡英文/賴清德,452
臺南市,西港區,後營里,523,1,宋楚瑜/余湘,22
臺南市,西港區,後營里,523,2,韓國瑜/張善政,162
臺南市,西港區,後營里,523,3,蔡英文/賴清德,818
臺南市,西港區,慶安里,514,1,宋楚瑜/余湘,32
臺南市,西港區,慶安里,514,2,韓國瑜/張善政,255
臺南市,西港區,慶安里,514,3,蔡英文/賴清德,697
臺南市,西港區,慶安里,515,1,宋楚瑜/余湘,36
臺南市,西港區,慶安里,515,2,韓國瑜/張善政,279
臺南市,西港區,慶安里,515,3,蔡英文/賴清德,708
臺南市,西港區,慶安里,516,1,宋楚瑜/余湘,31
臺南市,西港區,慶安里,516,2,韓國瑜/張善政,247
臺南市,西港區,慶安里,516,3,蔡英文/賴清德,848
臺南市,西港區,新復里,530,1,宋楚瑜/余湘,25
臺南市,西港區,新復里,530,2,韓國瑜/張善政,191
臺南市,西港區,新復里,530,3,蔡英文/賴清德,382
臺南市,西港區,檨林里,521,1,宋楚瑜/余湘,15
臺南市,西港區,檨林里,521,2,韓國瑜/張善政,130
臺南市,西港區,檨林里,521,3,蔡英文/賴清德,421
臺南市,西港區,檨林里,522,1,宋楚瑜/余湘,25
臺南市,西港區,檨林里,522,2,韓國瑜/張善政,122
臺南市,西港區,檨林里,522,3,蔡英文/賴清德,459
臺南市,西港區,永樂里,528,1,宋楚瑜/余湘,14
臺南市,西港區,永樂里,528,2,韓國瑜/張善政,116
臺南市,西港區,永樂里,528,3,蔡英文/賴清德,535
臺南市,西港區,永樂里,529,1,宋楚瑜/余湘,5
臺南市,西港區,永樂里,529,2,韓國瑜/張善政,60
臺南市,西港區,永樂里,529,3,蔡英文/賴清德,257
臺南市,西港區,港東里,519,1,宋楚瑜/余湘,29
臺南市,西港區,港東里,519,2,韓國瑜/張善政,226
